Date		ClusterId		PId	EWork	PWork	SWork
1460000978995		0		0	5	3	2
1460000978995		0		1	5	3	2
1460000978995		420		0	0	0	0
1460000978995		152		0	5	3	2
1460000978995		152		1	5	3	2
1460000978995		12		0	5	3	2
1460000978995		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000979926		0		0	5	3	2
1460000979926		0		1	5	3	2
1460000979926		420		0	0	0	0
1460000979926		152		0	5	3	2
1460000979926		152		1	5	3	2
1460000979926		12		0	5	3	2
1460000979926		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000980956		0		0	5	3	2
1460000980956		0		1	5	3	2
1460000980956		420		0	0	0	0
1460000980956		152		0	5	3	2
1460000980956		152		1	5	3	2
1460000980956		12		0	5	3	2
1460000980956		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000981980		0		0	5	3	2
1460000981980		0		1	5	3	2
1460000981980		420		0	0	0	0
1460000981980		152		0	5	3	2
1460000981980		152		1	5	3	2
1460000981980		12		0	5	3	2
1460000981980		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000983000		0		0	5	3	2
1460000983000		0		1	5	3	2
1460000983000		420		0	0	0	0
1460000983000		152		0	5	3	2
1460000983000		152		1	5	3	2
1460000983000		12		0	5	3	2
1460000983000		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000983919		0		0	5	3	2
1460000983919		0		1	5	3	2
1460000983919		420		0	0	0	0
1460000983919		152		0	5	3	2
1460000983919		152		1	5	3	2
1460000983919		12		0	5	3	2
1460000983919		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000984942		0		0	5	3	2
1460000984942		0		1	5	3	2
1460000984942		420		0	0	0	0
1460000984942		152		0	5	3	2
1460000984942		152		1	5	3	2
1460000984942		12		0	5	3	2
1460000984942		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000985966		0		0	5	3	2
1460000985966		0		1	5	3	2
1460000985966		420		0	0	0	0
1460000985966		152		0	5	3	2
1460000985966		152		1	5	3	2
1460000985966		12		0	5	3	2
1460000985966		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000986979		0		0	5	3	2
1460000986979		0		1	5	3	2
1460000986979		420		0	0	0	0
1460000986979		152		0	5	3	2
1460000986979		152		1	5	3	2
1460000986979		12		0	5	3	2
1460000986979		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000987915		0		0	5	3	2
1460000987915		0		1	5	3	2
1460000987915		420		0	0	0	0
1460000987915		152		0	5	3	2
1460000987915		152		1	5	3	2
1460000987915		12		0	5	3	2
1460000987915		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000988949		0		0	5	3	2
1460000988949		0		1	5	3	2
1460000988949		420		0	0	0	0
1460000988949		152		0	5	3	2
1460000988949		152		1	5	3	2
1460000988949		12		0	5	3	2
1460000988949		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000989976		0		0	5	3	2
1460000989976		0		1	5	3	2
1460000989976		420		0	0	0	0
1460000989976		152		0	5	3	2
1460000989976		152		1	5	3	2
1460000989976		12		0	5	3	2
1460000989976		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000990906		0		0	5	3	2
1460000990906		0		1	5	3	2
1460000990906		420		0	0	0	0
1460000990906		152		0	5	3	2
1460000990906		152		1	5	3	2
1460000990906		12		0	5	3	2
1460000990906		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000991928		0		0	5	3	2
1460000991928		0		1	5	3	2
1460000991928		420		0	0	0	0
1460000991928		152		0	5	3	2
1460000991928		152		1	5	3	2
1460000991928		12		0	5	3	2
1460000991928		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460000992948		0		0	5	3	2
1460000992948		0		1	5	3	2
1460000992948		420		0	0	0	0
1460000992948		152		0	5	3	2
1460000992948		152		1	5	3	2
1460000992948		12		0	5	3	2
1460000992948		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001036369		0		0	5	3	2
1460001036369		0		1	5	3	2
1460001036369		420		0	0	0	0
1460001036369		152		0	5	3	2
1460001036369		152		1	5	3	2
1460001036369		12		0	5	3	2
1460001036369		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001041365		0		0	5	3	2
1460001041365		0		1	5	3	2
1460001041365		420		0	0	0	0
1460001041365		152		0	5	3	2
1460001041365		152		1	5	3	2
1460001041365		12		0	5	3	2
1460001041365		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001046360		0		0	5	3	2
1460001046360		0		1	5	3	2
1460001046360		420		0	0	0	0
1460001046360		152		0	5	3	2
1460001046360		152		1	5	3	2
1460001046360		12		0	5	3	2
1460001046360		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001051349		0		0	5	3	2
1460001051349		0		1	5	3	2
1460001051349		420		0	0	0	0
1460001051349		152		0	5	3	2
1460001051349		152		1	5	3	2
1460001051349		12		0	5	3	2
1460001051349		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001056341		0		0	5	3	2
1460001056341		0		1	5	3	2
1460001056341		420		0	0	0	0
1460001056341		152		0	5	3	2
1460001056341		152		1	5	3	2
1460001056341		12		0	5	3	2
1460001056341		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001061337		0		0	5	3	2
1460001061337		0		1	5	3	2
1460001061337		420		0	0	0	0
1460001061337		152		0	5	3	2
1460001061337		152		1	5	3	2
1460001061337		12		0	5	3	2
1460001061337		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001066342		0		0	5	3	2
1460001066342		0		1	5	3	2
1460001066342		420		0	0	0	0
1460001066342		152		0	5	3	2
1460001066342		152		1	5	3	2
1460001066342		12		0	5	3	2
1460001066342		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001071437		0		0	5	3	2
1460001071437		0		1	5	3	2
1460001071437		420		0	0	0	0
1460001071437		152		0	5	3	2
1460001071437		152		1	5	3	2
1460001071437		12		0	5	3	2
1460001071437		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001076429		0		0	5	3	2
1460001076429		0		1	5	3	2
1460001076429		420		0	0	0	0
1460001076429		152		0	5	3	2
1460001076429		152		1	5	3	2
1460001076429		12		0	5	3	2
1460001076429		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001081428		0		0	5	3	2
1460001081428		0		1	5	3	2
1460001081428		420		0	0	0	0
1460001081428		152		0	5	3	2
1460001081428		152		1	5	3	2
1460001081428		12		0	5	3	2
1460001081428		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001086427		0		0	5	3	2
1460001086427		0		1	5	3	2
1460001086427		420		0	0	0	0
1460001086427		152		0	5	3	2
1460001086427		152		1	5	3	2
1460001086427		12		0	5	3	2
1460001086427		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001091423		0		0	5	3	2
1460001091423		0		1	5	3	2
1460001091423		420		0	0	0	0
1460001091423		152		0	5	3	2
1460001091423		152		1	5	3	2
1460001091423		12		0	5	3	2
1460001091423		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001151383		0		0	5	3	2
1460001151383		0		1	5	3	2
1460001151383		420		0	0	0	0
1460001151383		152		0	5	3	2
1460001151383		152		1	5	3	2
1460001151383		12		0	5	3	2
1460001151383		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001156365		0		0	5	3	2
1460001156365		0		1	5	3	2
1460001156365		420		0	0	0	0
1460001156365		152		0	5	3	2
1460001156365		152		1	5	3	2
1460001156365		12		0	5	3	2
1460001156365		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001161364		0		0	5	3	2
1460001161364		0		1	5	3	2
1460001161364		420		0	0	0	0
1460001161364		152		0	5	3	2
1460001161364		152		1	5	3	2
1460001161364		12		0	5	3	2
1460001161364		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001166364		0		0	5	3	2
1460001166364		0		1	5	3	2
1460001166364		420		0	0	0	0
1460001166364		152		0	5	3	2
1460001166364		152		1	5	3	2
1460001166364		12		0	5	3	2
1460001166364		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001171357		0		0	5	3	2
1460001171357		0		1	5	3	2
1460001171357		420		0	0	0	0
1460001171357		152		0	5	3	2
1460001171357		152		1	5	3	2
1460001171357		12		0	5	3	2
1460001171357		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001176446		0		0	5	3	2
1460001176446		0		1	5	3	2
1460001176446		420		0	0	0	0
1460001176446		152		0	5	3	2
1460001176446		152		1	5	3	2
1460001176446		12		0	5	3	2
1460001176446		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001181447		0		0	5	3	2
1460001181447		0		1	5	3	2
1460001181447		420		0	0	0	0
1460001181447		152		0	5	3	2
1460001181447		152		1	5	3	2
1460001181447		12		0	5	3	2
1460001181447		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001186431		0		0	5	3	2
1460001186431		0		1	5	3	2
1460001186431		420		0	0	0	0
1460001186431		152		0	5	3	2
1460001186431		152		1	5	3	2
1460001186431		12		0	5	3	2
1460001186431		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001191433		0		0	5	3	2
1460001191433		0		1	5	3	2
1460001191433		420		0	0	0	0
1460001191433		152		0	5	3	2
1460001191433		152		1	5	3	2
1460001191433		12		0	5	3	2
1460001191433		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001196425		0		0	5	3	2
1460001196425		0		1	5	3	2
1460001196425		420		0	0	0	0
1460001196425		152		0	5	3	2
1460001196425		152		1	5	3	2
1460001196425		12		0	5	3	2
1460001196425		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001201425		0		0	5	3	2
1460001201425		0		1	5	3	2
1460001201425		420		0	0	0	0
1460001201425		152		0	5	3	2
1460001201425		152		1	5	3	2
1460001201425		12		0	5	3	2
1460001201425		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001206430		0		0	5	3	2
1460001206430		0		1	5	3	2
1460001206430		420		0	0	0	0
1460001206430		152		0	5	3	2
1460001206430		152		1	5	3	2
1460001206430		12		0	5	3	2
1460001206430		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001211406		0		0	5	3	2
1460001211406		0		1	5	3	2
1460001211406		420		0	0	0	0
1460001211406		152		0	5	3	2
1460001211406		152		1	5	3	2
1460001211406		12		0	5	3	2
1460001211406		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001216410		0		0	5	3	2
1460001216410		0		1	5	3	2
1460001216410		420		0	0	0	0
1460001216410		152		0	5	3	2
1460001216410		152		1	5	3	2
1460001216410		12		0	5	3	2
1460001216410		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001221405		0		0	5	3	2
1460001221405		0		1	5	3	2
1460001221405		420		0	0	0	0
1460001221405		152		0	5	3	2
1460001221405		152		1	5	3	2
1460001221405		12		0	5	3	2
1460001221405		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001226404		0		0	5	3	2
1460001226404		0		1	5	3	2
1460001226404		420		0	0	0	0
1460001226404		152		0	5	3	2
1460001226404		152		1	5	3	2
1460001226404		12		0	5	3	2
1460001226404		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001231419		0		0	5	3	2
1460001231419		0		1	5	3	2
1460001231419		420		0	0	0	0
1460001231419		152		0	5	3	2
1460001231419		152		1	5	3	2
1460001231419		12		0	5	3	2
1460001231419		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001236452		0		0	5	3	2
1460001236452		0		1	5	3	2
1460001236452		420		0	0	0	0
1460001236452		152		0	5	3	2
1460001236452		152		1	5	3	2
1460001236452		12		0	5	3	2
1460001236452		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001241364		0		0	5	3	2
1460001241364		0		1	5	3	2
1460001241364		420		0	0	0	0
1460001241364		152		0	5	3	2
1460001241364		152		1	5	3	2
1460001241364		12		0	5	3	2
1460001241364		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001246375		0		0	5	3	2
1460001246375		0		1	5	3	2
1460001246375		420		0	0	0	0
1460001246375		152		0	5	3	2
1460001246375		152		1	5	3	2
1460001246375		12		0	5	3	2
1460001246375		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001251370		0		0	5	3	2
1460001251370		0		1	5	3	2
1460001251370		420		0	0	0	0
1460001251370		152		0	5	3	2
1460001251370		152		1	5	3	2
1460001251370		12		0	5	3	2
1460001251370		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001256381		0		0	5	3	2
1460001256381		0		1	5	3	2
1460001256381		420		0	0	0	0
1460001256381		152		0	5	3	2
1460001256381		152		1	5	3	2
1460001256381		12		0	5	3	2
1460001256381		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001261373		0		0	5	3	2
1460001261373		0		1	5	3	2
1460001261373		420		0	0	0	0
1460001261373		152		0	5	3	2
1460001261373		152		1	5	3	2
1460001261373		12		0	5	3	2
1460001261373		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001266364		0		0	5	3	2
1460001266364		0		1	5	3	2
1460001266364		420		0	0	0	0
1460001266364		152		0	5	3	2
1460001266364		152		1	5	3	2
1460001266364		12		0	5	3	2
1460001266364		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001271372		0		0	5	3	2
1460001271372		0		1	5	3	2
1460001271372		420		0	0	0	0
1460001271372		152		0	5	3	2
1460001271372		152		1	5	3	2
1460001271372		12		0	5	3	2
1460001271372		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001276362		0		0	5	3	2
1460001276362		0		1	5	3	2
1460001276362		420		0	0	0	0
1460001276362		152		0	5	3	2
1460001276362		152		1	5	3	2
1460001276362		12		0	5	3	2
1460001276362		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001281358		0		0	5	3	2
1460001281358		0		1	5	3	2
1460001281358		420		0	0	0	0
1460001281358		152		0	5	3	2
1460001281358		152		1	5	3	2
1460001281358		12		0	5	3	2
1460001281358		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001286360		0		0	5	3	2
1460001286360		0		1	5	3	2
1460001286360		420		0	0	0	0
1460001286360		152		0	5	3	2
1460001286360		152		1	5	3	2
1460001286360		12		0	5	3	2
1460001286360		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001291454		0		0	5	3	2
1460001291454		0		1	5	3	2
1460001291454		420		0	0	0	0
1460001291454		152		0	5	3	2
1460001291454		152		1	5	3	2
1460001291454		12		0	5	3	2
1460001291454		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001296457		0		0	5	3	2
1460001296457		0		1	5	3	2
1460001296457		420		0	0	0	0
1460001296457		152		0	5	3	2
1460001296457		152		1	5	3	2
1460001296457		12		0	5	3	2
1460001296457		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001301442		0		0	5	3	2
1460001301442		0		1	5	3	2
1460001301442		420		0	0	0	0
1460001301442		152		0	5	3	2
1460001301442		152		1	5	3	2
1460001301442		12		0	5	3	2
1460001301442		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001306420		0		0	5	3	2
1460001306420		0		1	5	3	2
1460001306420		420		0	0	0	0
1460001306420		152		0	5	3	2
1460001306420		152		1	5	3	2
1460001306420		12		0	5	3	2
1460001306420		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001311423		0		0	5	3	2
1460001311423		0		1	5	3	2
1460001311423		420		0	0	0	0
1460001311423		152		0	5	3	2
1460001311423		152		1	5	3	2
1460001311423		12		0	5	3	2
1460001311423		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001316422		0		0	5	3	2
1460001316422		0		1	5	3	2
1460001316422		420		0	0	0	0
1460001316422		152		0	5	3	2
1460001316422		152		1	5	3	2
1460001316422		12		0	5	3	2
1460001316422		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001321420		0		0	5	3	2
1460001321420		0		1	5	3	2
1460001321420		420		0	0	0	0
1460001321420		152		0	5	3	2
1460001321420		152		1	5	3	2
1460001321420		12		0	5	3	2
1460001321420		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001326427		0		0	5	3	2
1460001326427		0		1	5	3	2
1460001326427		420		0	0	0	0
1460001326427		152		0	5	3	2
1460001326427		152		1	5	3	2
1460001326427		12		0	5	3	2
1460001326427		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001331427		0		0	5	3	2
1460001331427		0		1	5	3	2
1460001331427		420		0	0	0	0
1460001331427		152		0	5	3	2
1460001331427		152		1	5	3	2
1460001331427		12		0	5	3	2
1460001331427		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001336407		0		0	5	3	2
1460001336407		0		1	5	3	2
1460001336407		420		0	0	0	0
1460001336407		152		0	5	3	2
1460001336407		152		1	5	3	2
1460001336407		12		0	5	3	2
1460001336407		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001341401		0		0	5	3	2
1460001341401		0		1	5	3	2
1460001341401		420		0	0	0	0
1460001341401		152		0	5	3	2
1460001341401		152		1	5	3	2
1460001341401		12		0	5	3	2
1460001341401		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001346400		0		0	5	3	2
1460001346400		0		1	5	3	2
1460001346400		420		0	0	0	0
1460001346400		152		0	5	3	2
1460001346400		152		1	5	3	2
1460001346400		12		0	5	3	2
1460001346400		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001351399		0		0	5	3	2
1460001351399		0		1	5	3	2
1460001351399		420		0	0	0	0
1460001351399		152		0	5	3	2
1460001351399		152		1	5	3	2
1460001351399		12		0	5	3	2
1460001351399		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001356386		0		0	5	3	2
1460001356386		0		1	5	3	2
1460001356386		420		0	0	0	0
1460001356386		152		0	5	3	2
1460001356386		152		1	5	3	2
1460001356386		12		0	5	3	2
1460001356386		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001361381		0		0	5	3	2
1460001361381		0		1	5	3	2
1460001361381		420		0	0	0	0
1460001361381		152		0	5	3	2
1460001361381		152		1	5	3	2
1460001361381		12		0	5	3	2
1460001361381		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001366391		0		0	5	3	2
1460001366391		0		1	5	3	2
1460001366391		420		0	0	0	0
1460001366391		152		0	5	3	2
1460001366391		152		1	5	3	2
1460001366391		12		0	5	3	2
1460001366391		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001371371		0		0	5	3	2
1460001371371		0		1	5	3	2
1460001371371		420		0	0	0	0
1460001371371		152		0	5	3	2
1460001371371		152		1	5	3	2
1460001371371		12		0	5	3	2
1460001371371		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001376383		0		0	5	3	2
1460001376383		0		1	5	3	2
1460001376383		420		0	0	0	0
1460001376383		152		0	5	3	2
1460001376383		152		1	5	3	2
1460001376383		12		0	5	3	2
1460001376383		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001381420		0		0	5	3	2
1460001381420		0		1	5	3	2
1460001381420		420		0	0	0	0
1460001381420		152		0	5	3	2
1460001381420		152		1	5	3	2
1460001381420		12		0	5	3	2
1460001381420		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001386427		0		0	5	3	2
1460001386427		0		1	5	3	2
1460001386427		420		0	0	0	0
1460001386427		152		0	5	3	2
1460001386427		152		1	5	3	2
1460001386427		12		0	5	3	2
1460001386427		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001391409		0		0	5	3	2
1460001391409		0		1	5	3	2
1460001391409		420		0	0	0	0
1460001391409		152		0	5	3	2
1460001391409		152		1	5	3	2
1460001391409		12		0	5	3	2
1460001391409		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001396414		0		0	5	3	2
1460001396414		0		1	5	3	2
1460001396414		420		0	0	0	0
1460001396414		152		0	5	3	2
1460001396414		152		1	5	3	2
1460001396414		12		0	5	3	2
1460001396414		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001401458		0		0	5	3	2
1460001401458		0		1	5	3	2
1460001401458		420		0	0	0	0
1460001401458		152		0	5	3	2
1460001401458		152		1	5	3	2
1460001401458		12		0	5	3	2
1460001401458		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001406454		0		0	5	3	2
1460001406454		0		1	5	3	2
1460001406454		420		0	0	0	0
1460001406454		152		0	5	3	2
1460001406454		152		1	5	3	2
1460001406454		12		0	5	3	2
1460001406454		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001411441		0		0	5	3	2
1460001411441		0		1	5	3	2
1460001411441		420		0	0	0	0
1460001411441		152		0	5	3	2
1460001411441		152		1	5	3	2
1460001411441		12		0	5	3	2
1460001411441		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001416439		0		0	5	3	2
1460001416439		0		1	5	3	2
1460001416439		420		0	0	0	0
1460001416439		152		0	5	3	2
1460001416439		152		1	5	3	2
1460001416439		12		0	5	3	2
1460001416439		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001421438		0		0	5	3	2
1460001421438		0		1	5	3	2
1460001421438		420		0	0	0	0
1460001421438		152		0	5	3	2
1460001421438		152		1	5	3	2
1460001421438		12		0	5	3	2
1460001421438		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001426434		0		0	5	3	2
1460001426434		0		1	5	3	2
1460001426434		420		0	0	0	0
1460001426434		152		0	5	3	2
1460001426434		152		1	5	3	2
1460001426434		12		0	5	3	2
1460001426434		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001431441		0		0	5	3	2
1460001431441		0		1	5	3	2
1460001431441		420		0	0	0	0
1460001431441		152		0	5	3	2
1460001431441		152		1	5	3	2
1460001431441		12		0	5	3	2
1460001431441		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001436430		0		0	5	3	2
1460001436430		0		1	5	3	2
1460001436430		420		0	0	0	0
1460001436430		152		0	5	3	2
1460001436430		152		1	5	3	2
1460001436430		12		0	5	3	2
1460001436430		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001441418		0		0	5	3	2
1460001441418		0		1	5	3	2
1460001441418		420		0	0	0	0
1460001441418		152		0	5	3	2
1460001441418		152		1	5	3	2
1460001441418		12		0	5	3	2
1460001441418		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001446417		0		0	5	3	2
1460001446417		0		1	5	3	2
1460001446417		420		0	0	0	0
1460001446417		152		0	5	3	2
1460001446417		152		1	5	3	2
1460001446417		12		0	5	3	2
1460001446417		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001451405		0		0	5	3	2
1460001451405		0		1	5	3	2
1460001451405		420		0	0	0	0
1460001451405		152		0	5	3	2
1460001451405		152		1	5	3	2
1460001451405		12		0	5	3	2
1460001451405		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001456398		0		0	5	3	2
1460001456398		0		1	5	3	2
1460001456398		420		0	0	0	0
1460001456398		152		0	5	3	2
1460001456398		152		1	5	3	2
1460001456398		12		0	5	3	2
1460001456398		12		1	5	3	2

Date		ClusterId		PId	EWork	PWork	SWork
1460001461398		0		0	5	3	2
1460001461398		0		1	5	3	2
